6379	-3131
3691	-3137
2347	-148
2349	-3442
6385	-5557
5041	-8732
2360	-4002
6393	-165
5052	-8577
2366	-3193
6398	-2974
2370	-4148
5059	-8616
1032	-8587
6415	-197
6423	-3793
6425	-2815
2394	-3225
6428	-4888
2402	-8002
1062	-5735
2407	-8940
3766	-5964
6457	-167
6463	-5460
2431	-1853
7810	-7555
6470	-3337
3785	-6252
5134	-8702
2449	-106
2799	-781
3809	-6388
7855	-3801
3837	-6305
5184	-8573
3844	-6635
6538	-3829
2509	-3987
3856	-5856
2515	-2978
3862	-5343
2527	-4012
3880	-5716
3893	-6375
6841	-4002
3908	-6138
3909	-5582
3913	-5372
4155	-6559
2574	-593
2578	-8142
2583	-33
2812	-3474
5277	-260
3933	-6629
1246	-1844
5280	-8395
1248	-5645
3943	-6087
2599	-2522
6635	-3603
6640	-7571
2608	-7737
3956	-6500
7992	-3830
5305	-8433
2619	-7895
2627	-16
6663	-4927
3982	-6392
2701	-86
4162	-133
6676	-3610
5340	-8581
6691	-3283
5351	-652
4009	-6500
5358	-8132
4165	-6530
6710	-3906
1335	-263
4024	-6415
2824	-4160
6734	-7707
5390	-653
6862	-659
6862	-3123
6870	-3601
4185	-6498
4191	-3003
4192	-6595
6881	-7232
2853	-4082
2855	-37
2856	-3419
2860	-4575
4208	-6501
6902	-4198
6902	-5498
6903	-7367
5395	-493
6917	-7371
2708	-145
2888	-8091
6921	-3651
5578	-647
4243	-8318
4244	-6494
5590	-8565
4246	-5976
2908	-3257
4253	-2899
4258	-6416
4261	-8143
240	-8326
6961	-3871
5620	-8553
4294	-5919
6984	-7347
6987	-3881
2958	-8174
2962	-3545
6749	-7573
4323	-6427
5669	-8680
2982	-8456
4369	-341
5720	-241
1379	-3070
4386	-6081
4390	-8484
6756	-3811
2724	-7933
3051	-3443
4411	-6580
1725	-7480
4416	-6483
7104	-3817
1738	-3057
3087	-9051
8469	-4150
4440	-2021
5788	-7968
8482	-4101
3114	-8724
4463	-7587
3128	-3423
4486	-599
3147	-8242
3147	-3499
4498	-7601
5854	-5865
3174	-8632
1837	-2735
4540	-4056
7229	-3372
4551	-698
2740	-3406
3213	-8646
4564	-527
4566	-2188
3233	-8663
1891	-178
1891	-3059
8616	-2348
1896	-3078
3244	-8515
8622	-4118
4604	-2583
4616	-2022
3277	-8355
4623	-2332
2694	-4399
8665	-4106
3296	-4278
5437	-8656
4647	-8605
4649	-652
3315	-8370
6783	-7428
8694	-4738
7351	-2433
3325	-4318
3336	-4430
4690	-2197
6034	-7366
4692	-8572
7382	-3236
8736	-4167
2021	-7588
4711	-7582
4716	-8540
6061	-5953
6063	-1556
4738	-9017
3401	-5489
6100	-6081
4762	-8543
6107	-3607
2089	-164
4784	-6601
3445	-3241
767	-3557
6148	-5296
4806	-234
4807	-6401
3465	-3292
7498	-7802
6162	-5523
7510	-4153
7514	-4630
4832	-1878
7531	-4184
7532	-4558
2770	-844
2771	-7946
7554	-8117
2186	-3413
2193	-207
3538	-5949
3540	-3274
4118	-2837
2204	-4054
3551	-3287
6252	-5514
7597	-4312
7598	-7389
2222	-3923
3577	-5691
2234	-4035
893	-5396
6269	-5892
2240	-4203
7624	-4012
6285	-5870
7631	-4397
3605	-3217
2265	-4258
4955	-3906
932	-5236
936	-5517
2281	-3068
2282	-135
3627	-3116
6316	-3464
2285	-316
4990	-8771
3646	-5903
6336	-5441
2304	-4006
2306	-8851
965	-5497
6817	-3772
2315	-3961
6349	-925
976	-5605
6357	-5130
2787	-7192
2342	-3229
1345	-7193
2689	-1356
2689	-1568
1345	-5610
1345	-6106
5377	-3699
6730	-7164
6730	-6176
2698	-2203
8074	-7302
8074	-5308
8074	-1315
6730	-5354
6730	-2388
1354	-2595
1354	-8665
5386	-2623
2698	-7683
6730	-1664
2698	-5743
4042	-8798
6730	-5775
4042	-3863
2698	-1848
6730	-856
8074	-3882
1354	-7930
4042	-7958
1354	-5984
2788	-7050
2788	-5157
5476	-2031
5476	-3195
8164	-2191
6820	-5244
5476	-2249
2788	-3291
2788	-7085
2788	-1367
2788	-1441
2788	-6516
5476	-6097
8164	-2544
1444	-7601
1444	-5608
4132	-4701
5476	-3701
2788	-3712
2788	-4720
6820	-3716
6820	-6742
100	-2823
8164	-2875
1444	-1947
4132	-4977
8164	-5137
