2350	-4562
6382	-3583
5038	-3683
2350	-689
6382	-846
7726	-6916
3694	-1017
2350	-4933
1006	-4009
3694	-4010
3694	-8049
5039	-2014
3695	-164
7727	-5207
3695	-3259
3695	-6072
6383	-4313
1007	-3308
2351	-6366
2351	-8462
3695	-7465
2351	-8624
3695	-2614
2351	-7682
1007	-2675
2351	-7732
6383	-8740
5039	-5749
6383	-8800
7727	-4783
3695	-5892
6383	-8944
3695	-7025
1008	-5142
5040	-5186
6384	-2170
7728	-1181
5040	-250
1008	-7309
3696	-3331
3696	-3065
2352	-8543
7728	-3524
5040	-1543
2352	-2565
2352	-4038
6384	-7695
2352	-8131
5040	-3732
2352	-8906
2352	-3877
6384	-1883
3696	-2913
6384	-3950
6384	-1993
3696	-992
7729	-1120
2353	-8193
2353	-3191
7729	-1191
7729	-7286
1009	-1244
3697	-6385
3697	-3379
6385	-2371
3697	-8421
2353	-8483
6385	-7550
1009	-3527
3697	-7695
3697	-5743
2353	-3757
3697	-1761
7729	-2784
6385	-7838
6385	-8871
6385	-7869
6385	-1863
7729	-5131
5477	-1020
6821	-4166
6821	-3193
5477	-2206
4133	-3224
2789	-8281
1445	-2241
2789	-3053
6821	-7381
1445	-2435
1445	-1517
6821	-8624
5477	-2593
1445	-8906
1445	-1852
6821	-3878
5477	-5914
6821	-4972
6821	-2975
2789	-8160
4133	-7153
7730	-6155
5042	-5052
1010	-7283
5042	-2040
2354	-4297
3698	-32
3698	-353
2354	-1387
7730	-4445
1010	-5518
2354	-7700
3698	-1075
5042	-3110
1010	-1895
2355	-123
3699	-6195
1011	-2181
7731	-4276
3699	-8340
7731	-3322
3699	-3403
3699	-6461
3699	-3469
6387	-2534
2355	-4597
1011	-3603
5043	-3613
3699	-598
2355	-611
3699	-636
7731	-3697
3699	-6766
3699	-731
7731	-739
1011	-8963
2355	-4962
2355	-8161
7731	-7034
3700	-7205
6388	-4203
7732	-4291
6388	-3364
1012	-3374
2356	-4426
6388	-4075
3700	-436
3700	-5491
1012	-3073
7732	-1512
3700	-8606
3700	-6637
2356	-3686
3700	-5704
3700	-7774
3700	-759
2356	-2902
3700	-8979
3700	-5978
7732	-7010
6389	-2026
6389	-4141
5045	-3188
2357	-4242
2357	-8366
7733	-4380
7733	-5400
2357	-404
2357	-4455
7733	-7101
6389	-2475
5045	-3490
5045	-2021
3701	-6554
6389	-3569
2357	-3588
6389	-7620
6389	-7679
5045	-2717
3701	-785
3701	-820
3701	-6877
7733	-6879
1013	-1863
2357	-882
6389	-8031
6389	-9043
7733	-6034
2358	-4441
3702	-1050
2358	-2481
7734	-7532
3702	-540
6390	-8634
5046	-3648
2358	-2675
3702	-2794
6390	-1789
5046	-3873
6390	-3909
2358	-7952
7734	-6946
5046	-2928
6390	-4020
5047	-2133
3703	-7191
2359	-8236
6391	-2234
2359	-8347
2359	-3311
5047	-5397
3703	-3498
5047	-5593
1015	-1601
3703	-614
3703	-659
3703	-3734
1015	-1814
3703	-2855
3703	-1850
3703	-1095
3703	-1904
6391	-1944
2359	-4018
7736	-7170
7736	-4209
7736	-6081
2360	-7387
1016	-6384
3704	-6413
5048	-1422
3704	-1531
1016	-6591
6392	-7655
2360	-3699
3704	-6825
6392	-2795
7736	-866
3704	-6138
5048	-2939
2360	-4984
1016	-9018
2361	-4151
3705	-8214
2361	-2210
7737	-3335
2361	-2365
3705	-6085
1017	-1379
7737	-7452
6393	-2452
5049	-1449
3705	-5534
2361	-4531
3705	-3077
3705	-3590
7737	-4096
6393	-8769
3705	-6798
1017	-5803
3705	-2817
1017	-3863
3705	-6914
5049	-5936
3705	-898
1017	-1949
2361	-9010
6393	-3978
3705	-7032
3706	-3127
2362	-165
1018	-1206
6394	-4243
7738	-4056
3706	-333
5050	-1347
3706	-1367
2362	-4470
2362	-1507
6394	-7577
7738	-5623
3706	-7666
5050	-5684
6394	-685
6394	-2726
6394	-7770
1018	-4760
5050	-3760
7738	-4847
2362	-3850
3706	-5898
6394	-7930
3706	-5924
1018	-4920
5050	-1957
2362	-8024
3707	-1027
5051	-1307
6395	-32
2363	-6496
3707	-505
3707	-5596
2363	-2579
6395	-8695
3707	-6122
5051	-5799
2363	-3785
1019	-8850
3707	-7867
5051	-3850
2363	-7897
2363	-7929
6395	-1017
3707	-921
1019	-3959
7739	-3968
6395	-8002
1019	-8014
6395	-2983
1446	-4219
6822	-2263
2790	-6378
6822	-2366
2790	-2402
1446	-3434
4134	-6466
1446	-1472
5478	-2532
6822	-5571
1446	-1566
1446	-5097
1446	-4791
5478	-3785
102	-4794
6822	-7883
6822	-4877
1446	-1874
5478	-3899
5478	-5129
1446	-920
6822	-6977
6822	-7030
1446	-2007
6396	-4166
1020	-3249
6396	-4278
3708	-3340
2364	-5417
3708	-3433
3708	-3446
2364	-423
6396	-8517
3708	-7516
5052	-5530
1020	-4668
6396	-3662
6396	-2692
1020	-3702
2364	-7762
3708	-6808
2364	-794
2364	-8862
2364	-3823
6396	-8872
1020	-7874
1020	-1898
1020	-1937
3708	-948
6396	-96
7740	-8022
5052	-4014
3709	-8171
7741	-7067
7741	-5187
3709	-3192
3709	-3204
2365	-4218
3709	-235
1021	-2253
5053	-1281
7741	-2292
5053	-3397
3709	-5457
7741	-5461
3709	-7492
2365	-6602
6397	-8666
2365	-4659
2365	-8770
6397	-2781
6397	-7874
6397	-1864
3709	-871
7741	-911
2365	-2952
2365	-2112
1021	-7041
2366	-1110
3710	-123
7742	-4156
1022	-1145
3710	-188
3710	-3228
6398	-8272
5054	-3237
3710	-7272
3710	-1232
2366	-8298
2366	-4367
2366	-8510
1022	-1455
6398	-2061
7742	-2476
2366	-4494
5054	-1553
6398	-1063
7742	-604
7742	-696
1022	-1079
2366	-4747
3710	-3096
2366	-7792
3710	-2776
5054	-774
1022	-5859
6398	-4114
6398	-3878
3710	-5937
2366	-3945
2366	-3968
1022	-5986
3710	-7004
7743	-3142
5055	-3036
1023	-127
1023	-13
3711	-1171
6399	-4224
7743	-7328
2367	-8425
2367	-2394
2367	-8447
3711	-383
6399	-388
3711	-463
3711	-489
1023	-2527
2367	-8577
2367	-8647
2367	-7663
7743	-636
6399	-2826
3711	-5859
2367	-7878
3711	-6874
6399	-3990
6400	-2186
5056	-2201
7744	-8086
6400	-8314
2368	-3050
5056	-3290
6400	-4389
7744	-7431
1024	-5424
6400	-410
6400	-1516
2368	-6572
1024	-1563
2368	-4088
5056	-4088
6400	-3603
2368	-6657
5056	-1666
2368	-8742
5056	-3730
2368	-2790
6400	-8894
6400	-2101
3712	-850
6400	-8918
2368	-7917
6400	-1887
7744	-5982
3712	-958
6400	-8034
3713	-100
2369	-4166
7745	-1209
7745	-1243
2369	-8322
2369	-2282
5057	-271
2369	-7333
3713	-285
3713	-3395
2369	-381
6401	-3485
7745	-1514
1025	-2067
5057	-544
3713	-556
3713	-608
2369	-6702
5057	-1700
3713	-5764
7745	-3810
3713	-5908
7745	-992
6402	-2136
2370	-2150
1026	-4262
3714	-5317
5058	-3370
2370	-4381
6402	-1386
6402	-8469
5058	-3521
1026	-5585
5058	-569
1026	-6637
3714	-7702
3714	-689
6402	-71
6402	-3753
1026	-3099
2370	-8149
6402	-897
7746	-6961
6402	-1952
2371	-2183
3715	-17
3715	-203
6403	-4297
2371	-3309
6403	-1345
2371	-2430
2371	-1426
6403	-4470
2371	-1461
6403	-2483
1027	-2512
2371	-504
6403	-527
2371	-4561
7747	-3570
2371	-8629
1027	-3677
7747	-755
6403	-8829
3715	-5810
7747	-6822
1027	-1839
5059	-5998
1027	-1985
2371	-4009
2372	-146
2372	-4188
2372	-229
5060	-6077
2372	-2315
7748	-3359
7748	-1043
3716	-7459
7748	-1413
1028	-2495
1028	-5521
1028	-5553
7748	-1534
6404	-2591
2372	-8674
5060	-5707
3716	-7132
3716	-1016
2372	-6128
2372	-7858
3716	-805
2372	-7961
3716	-8039
6405	-1108
2373	-8186
2373	-8263
2373	-8278
1029	-8341
7749	-1311
2373	-4352
3717	-372
2373	-7452
6405	-3435
6405	-2453
2373	-473
3717	-5643
6405	-1630
2373	-8710
7749	-659
2373	-2703
6405	-8787
3717	-5798
6405	-3790
2373	-3805
3717	-5844
7749	-3917
1029	-8034
1029	-8045
1447	-1177
1447	-2037
1447	-6260
4135	-1030
6823	-6071
1447	-1327
5479	-5423
4135	-5431
6823	-3417
6823	-2452
2791	-2457
1447	-5528
4135	-3521
4135	-3577
5479	-2573
6823	-4092
2791	-1630
4135	-7123
1447	-2692
4135	-5728
6823	-4743
6823	-7789
103	-2793
1447	-5851
4135	-7891
2791	-7932
1447	-2107
5479	-3987
5062	-2136
6406	-8077
3718	-3163
7750	-4267
2374	-2262
3718	-8090
3718	-3305
3718	-5338
5062	-3336
3718	-3367
3718	-5410
1030	-2055
3718	-7598
6406	-7680
6406	-7712
5062	-5848
2374	-4873
3718	-5882
5062	-3869
2374	-4961
6407	-2012
3719	-112
1031	-2028
3719	-8185
6407	-122
1031	-2170
3719	-154
1031	-6065
3719	-1212
1031	-7273
3719	-3283
1031	-4304
6407	-8360
7751	-4344
3719	-405
6407	-2424
5063	-2434
5063	-5494
6407	-2497
1031	-1615
3719	-7674
3719	-5670
1031	-1709
6407	-8770
3719	-7779
7751	-6783
2375	-8808
2375	-6810
7751	-1088
5063	-5885
5063	-5911
5063	-3897
3719	-882
5063	-2908
6407	-8969
7751	-5946
6407	-7994
6408	-4170
1032	-3211
2376	-2235
2376	-4288
6408	-3050
7752	-1282
6408	-1291
3720	-1314
6408	-2353
6408	-352
7752	-4389
3720	-1382
3720	-516
1032	-1529
1032	-5563
1032	-3582
6408	-4598
1032	-3622
5064	-1679
7752	-4713
3720	-5739
6408	-7797
5064	-814
6408	-1839
2376	-7988
2376	-2997
3720	-7043
6409	-1150
2377	-8228
2377	-4056
2377	-7315
6409	-2316
7753	-1332
3721	-334
2377	-353
6409	-8437
2377	-8448
6409	-7526
3721	-1480
6409	-7557
2377	-6596
3721	-1574
2377	-1732
6409	-1755
6409	-1828
3721	-825
6409	-7920
3721	-6978
2377	-7152
6409	-3989
5066	-3206
2378	-1200
1034	-5065
3722	-7310
3722	-5398
6410	-3398
7754	-4409
7754	-4070
7754	-5455
7754	-7483
3722	-7485
6410	-2550
6410	-7633
3722	-6684
6410	-7697
6410	-2749
1034	-1778
7754	-3881
7754	-976
3723	-7162
3723	-6162
3723	-3141
1035	-2135
3723	-138
6411	-192
6411	-4232
1035	-3226
1035	-6360
5067	-1337
3723	-6439
2379	-4427
3723	-3440
7755	-4472
6411	-1502
6411	-4037
1035	-1511
3723	-1064
7755	-1571
3723	-663
6411	-7740
6411	-2764
1035	-8816
2379	-3779
6411	-8850
7755	-844
6411	-3872
6411	-8928
5067	-5127
3723	-6935
6411	-2937
5067	-6037
7756	-6058
7756	-1183
1036	-1221
2380	-4265
3724	-240
7756	-7308
1036	-1275
2380	-7345
6412	-2381
2380	-8432
6412	-2399
3724	-1399
2380	-4074
6412	-43
6412	-435
3724	-446
3724	-5566
3724	-544
1036	-3605
1036	-1679
3724	-688
5068	-2086
1036	-5111
3724	-774
2380	-1090
3724	-2852
2380	-3918
2380	-8021
3725	-2125
5069	-3185
2381	-3196
3725	-176
6413	-3205
3725	-7249
5069	-5249
5069	-3256
6413	-4271
2381	-27
3725	-7328
3725	-7377
7757	-3383
2381	-4470
2381	-2064
3725	-496
6413	-2066
3725	-555
3725	-581
2381	-4630
1037	-4633
2381	-4650
1037	-3678
6413	-2687
2381	-4104
7757	-1735
7757	-1754
3725	-7805
7757	-947
3725	-996
6414	-8057
2382	-1127
7758	-4160
3726	-7058
1038	-5261
6414	-3275
2382	-8328
2382	-8092
2382	-6440
3726	-5446
3726	-7537
1038	-3568
3726	-5621
3726	-59
3726	-6724
2382	-3887
3726	-1874
6414	-7958
7758	-4000
2382	-8050
2383	-5146
3727	-6063
2383	-4315
3727	-7350
5071	-5389
3727	-360
2383	-3062
2383	-4455
6415	-3458
6415	-8499
1039	-6094
3727	-6522
1039	-2065
2383	-8113
7759	-7548
7759	-1058
6415	-2522
2383	-3565
6415	-3671
3727	-5688
6415	-664
2383	-8819
6415	-7839
2383	-1828
2383	-4120
6415	-3940
104	-2013
5480	-5200
2792	-6215
6824	-4295
6824	-1312
1448	-4339
1448	-6377
1448	-1391
6824	-7514
4136	-5513
6824	-2545
1448	-3622
2792	-2625
5480	-3636
4136	-1690
6824	-1691
4136	-7752
8168	-5763
2792	-3105
5480	-5865
6824	-890
5480	-8982
4136	-6035
1040	-4208
2384	-3232
3728	-7286
1040	-8316
7760	-7350
1040	-1332
1040	-3058
6416	-4408
6416	-4485
3728	-7551
1040	-1590
5072	-3610
3728	-638
7760	-701
7760	-7768
2384	-7771
6416	-7774
2384	-3759
3728	-88
7760	-6939
1040	-1948
7761	-4043
5073	-6172
3729	-7201
7761	-1158
1041	-4254
7761	-1255
2385	-7305
2385	-2280
2385	-4348
6417	-7464
3729	-7473
3729	-5473
3729	-1053
1041	-4551
3729	-1557
1041	-2652
1041	-1660
2385	-698
3729	-6746
3729	-1810
7761	-821
1041	-8891
5073	-1854
2385	-7917
7761	-2904
6417	-2971
1042	-4045
1042	-4165
7762	-4189
7762	-1212
2386	-4251
6418	-4060
2386	-8362
3730	-6358
6418	-2360
7762	-7430
6418	-2427
5074	-1433
2386	-2459
6418	-3069
2386	-4499
6418	-8589
7762	-3562
6418	-619
1042	-8686
1042	-2080
7762	-4685
1042	-5698
1042	-6708
3730	-6714
2386	-7123
6418	-8760
1042	-6759
5074	-3739
3730	-6773
6418	-3792
3730	-6127
7762	-6857
2386	-5868
6418	-9017
7762	-7004
2386	-3993
7763	-6177
3731	-1027
3731	-3217
2387	-2211
2387	-3245
2387	-6319
3731	-3367
7763	-1413
2387	-6089
2387	-2538
7763	-1558
6419	-2572
7763	-1593
5075	-3648
6419	-7726
2387	-4767
2387	-848
5075	-3877
3731	-6913
7763	-4119
6419	-3896
7763	-3905
1043	-1916
6419	-1923
3731	-5969
2387	-3957
6420	-4137
3732	-1140
6420	-4170
3732	-3203
2388	-2034
2388	-8250
2388	-4222
5076	-4060
1044	-3324
3732	-1346
3732	-3399
6420	-2020
2388	-8465
2388	-7459
3732	-6456
5076	-5457
7764	-627
1044	-4677
2388	-646
3732	-8129
2388	-2673
3732	-7767
1044	-1727
2388	-5900
3732	-978
2388	-9044
1044	-5028
6421	-4025
3733	-7189
6421	-8232
6421	-8292
3733	-1241
2389	-3303
2389	-8416
3733	-7416
6421	-387
3733	-7460
6421	-3437
3733	-5488
6421	-8614
2389	-2604
2389	-7676
6421	-2650
1045	-638
5077	-5752
7765	-3835
3733	-5864
3733	-2874
3733	-862
6421	-1879
2389	-9017
7765	-994
1046	-5191
1046	-3251
6422	-1031
1046	-1244
2390	-8301
2390	-4287
6422	-8330
2390	-8391
2390	-404
6422	-4076
3734	-6549
6422	-7615
2390	-4603
6422	-7677
7766	-5105
3734	-711
6422	-8831
7766	-850
2390	-7934
5078	-3902
1047	-5159
6423	-1127
7767	-5169
1047	-4176
2391	-4200
7767	-1029
3735	-30
1047	-8365
3735	-3057
3735	-439
2391	-8521
2391	-8566
7767	-3527
3735	-7576
6423	-7635
2391	-6646
6423	-2630
2391	-4663
5079	-3675
3735	-7720
6423	-2741
3735	-7806
5079	-3779
6423	-812
5079	-5947
7767	-942
3735	-7015
1047	-1978
6424	-4184
6424	-8264
3736	-7081
6424	-8090
2392	-6308
5080	-3297
3736	-274
7768	-1358
7768	-4430
1048	-6454
3736	-7504
2392	-8552
2392	-4546
1048	-1680
7768	-729
1048	-1827
2392	-3853
3736	-5888
2392	-2101
7768	-6907
1048	-2103
7768	-878
2392	-3942
2393	-106
2393	-4152
2393	-4187
7769	-1172
1049	-1181
2393	-173
3737	-183
6425	-4263
6425	-243
7769	-4298
2393	-4304
3737	-3337
7769	-1345
3737	-347
5081	-5481
2393	-1487
1049	-2522
5081	-3544
2393	-8656
5081	-5664
3737	-5688
6425	-2666
3737	-2675
2393	-7821
2393	-7848
3737	-5922
7769	-908
3737	-1107
6825	-7053
5481	-175
105	-3203
105	-3218
1449	-1257
4137	-7322
6825	-2298
8169	-2045
6825	-3054
1449	-5405
2793	-4426
5481	-3474
6825	-2467
6825	-7540
5481	-5607
2793	-3655
1449	-2679
2793	-8762
1449	-6782
2793	-7877
2793	-5893
2793	-8948
6825	-7961
1449	-4984
7770	-1119
1050	-4195
2394	-2388
6426	-2456
2394	-4482
1050	-1495
2394	-55
2394	-3586
3738	-7629
3738	-5791
3738	-3104
6426	-2818
5082	-4898
3738	-7955
7770	-3946
6426	-2940
3738	-94
6426	-8023
7771	-6162
3739	-3148
3739	-235
3739	-7332
2395	-6335
7771	-7383
5083	-350
1051	-5394
3739	-8107
1051	-6
3739	-5676
6427	-3716
7771	-6748
1051	-720
3739	-2756
6427	-1771
3739	-5808
2395	-8864
2395	-4861
6427	-1860
6427	-8945
5083	-955
1051	-8025
6427	-3995
3740	-7170
3740	-3238
1052	-246
7772	-3282
1052	-5353
1052	-7400
7772	-4382
5084	-5427
1052	-1470
7772	-7572
6428	-7576
1052	-1539
1052	-2551
1052	-6598
7772	-587
1052	-1625
2396	-2637
1052	-4717
2396	-735
3740	-6816
6428	-8872
3740	-813
6428	-8884
7772	-3849
6428	-2847
2396	-7896
1052	-1876
2396	-3918
5084	-909
2396	-4978
7772	-5027
1053	-7279
3741	-3368
5085	-6091
7773	-7520
3741	-5514
3741	-510
5085	-5574
3741	-5578
2397	-6631
2397	-4093
5085	-3644
3741	-2647
6429	-7704
3741	-6119
2397	-8832
6429	-7893
3741	-6965
6429	-3959
3741	-2954
7773	-1106
6430	-2265
2398	-4057
1054	-3281
7774	-4324
2398	-6405
5086	-3422
2398	-2417
2398	-6453
3742	-3432
2398	-8488
7774	-6097
2398	-6561
1054	-5570
7774	-4562
3742	-5600
6430	-688
2398	-3714
1054	-4780
1054	-1771
3742	-2780
3742	-7851
2398	-3894
7774	-4973
2398	-8163
5087	-5140
2399	-8226
1055	-2196
2399	-6256
3743	-3298
7775	-3299
3743	-5333
2399	-4369
3743	-7460
5087	-1425
3743	-423
3743	-5498
3743	-478
6431	-50
7775	-4534
1055	-1563
3743	-577
2399	-7641
2399	-2623
6431	-3647
2399	-2688
6431	-8744
6431	-2091
1055	-3109
7775	-3972
7775	-3984
1055	-3993
6431	-9040
7776	-4150
7776	-1153
3744	-152
3744	-7229
3744	-7241
3744	-7276
7776	-2264
2400	-2269
7776	-3318
3744	-370
3744	-1410
6432	-2440
3744	-6499
6432	-7520
6432	-8543
3744	-521
2400	-6680
6432	-69
6432	-1089
6432	-3843
3744	-6869
1056	-2849
5088	-5884
6432	-8933
3744	-6923
3744	-953
5088	-6022
1056	-8054
5089	-4028
6433	-1120
6433	-2132
3745	-2190
6433	-4233
2401	-4327
3745	-8360
3745	-7400
1057	-1423
3745	-6093
6433	-2467
5089	-5520
6433	-3525
1057	-2068
2401	-8608
3745	-5739
1057	-5111
7777	-746
3745	-3117
6433	-3972
6433	-2112
2401	-5014
6434	-4139
6434	-3183
1058	-5219
3746	-1285
7778	-1286
3746	-6392
2402	-3065
5090	-3513
6434	-2533
3746	-565
7778	-6637
3746	-639
7778	-3665
2402	-8710
1058	-1682
3746	-683
3746	-6763
7778	-3806
3746	-3918
6434	-2920
2402	-3978
3747	-6197
7779	-1029
2403	-349
3747	-395
1059	-1442
2403	-2452
5091	-1496
1059	-2513
3747	-7589
2403	-3650
2403	-7713
7779	-676
5091	-4772
6435	-8906
1059	-1862
2403	-8051
5482	-6154
4138	-5147
6826	-8177
6826	-7202
8170	-5215
8170	-4295
6826	-4337
1450	-5071
4138	-1368
1450	-1411
2794	-434
8170	-1457
4138	-5553
1450	-2566
5482	-3586
6826	-1571
2794	-7624
1450	-5620
6826	-609
106	-2629
4138	-5684
4138	-7721
6826	-1681
1450	-5757
1450	-4754
6826	-3767
6826	-3847
1450	-828
6826	-4912
6826	-2003
2404	-2174
1060	-1191
7780	-200
2404	-2228
7780	-5062
6436	-4299
2404	-7348
3748	-1306
3748	-346
7780	-2414
1060	-5440
5092	-1539
2404	-3590
2404	-8644
6436	-7649
3748	-1072
2404	-2659
2404	-8746
6436	-2712
3748	-5771
3748	-6890
7780	-6919
6436	-1890
1060	-5938
7780	-6142
3749	-7157
3749	-119
5093	-5163
3749	-3169
6437	-171
2405	-8270
3749	-7299
7781	-4348
3749	-5392
5093	-5400
2405	-8433
1061	-3399
7781	-6087
2405	-2432
5093	-489
2405	-8114
3749	-3642
2405	-4661
3749	-702
5093	-5853
3749	-5871
3749	-841
6437	-3875
6437	-1868
2405	-4124
2405	-8017
1061	-1994
6437	-8049
6438	-8189
1062	-2156
1062	-5057
5094	-6071
1062	-1250
3750	-3313
6438	-8359
3750	-307
3750	-1385
6438	-417
6438	-8485
2406	-4467
5094	-437
3750	-6488
5094	-2460
6438	-2504
3750	-7061
3750	-6593
7782	-3574
3750	-5613
6438	-2598
1062	-1614
6438	-2629
1062	-3645
3750	-6694
1062	-2023
5094	-3864
3750	-861
7782	-3942
3750	-967
6438	-2989
1063	-7159
1063	-1162
2407	-8333
3751	-276
2407	-8347
3751	-1046
5095	-5478
2407	-2060
1063	-5682
3751	-1766
3751	-790
7783	-955
2408	-8191
3752	-1167
3752	-3193
3752	-20
2408	-6336
2408	-4402
6440	-4451
3752	-44
1064	-5486
1064	-2500
2408	-4555
7784	-573
3752	-606
2408	-7673
6440	-2675
3752	-7816
6440	-3911
3753	-3140
3753	-1148
3753	-1186
6441	-8242
1065	-4224
2409	-4233
6441	-4250
3753	-286
6441	-2051
7785	-4067
2409	-4390
5097	-3416
3753	-7478
3753	-5475
5097	-3556
6441	-7610
5097	-3599
3753	-6639
3753	-6111
7785	-713
6441	-3815
6441	-1806
6441	-811
3753	-7138
6441	-2003
6441	-4023
5098	-3202
1066	-2315
2410	-8373
5098	-3362
5098	-377
6442	-388
3754	-3419
7786	-3480
3754	-3491
1066	-5538
2410	-2531
6442	-7590
5098	-5764
2410	-6794
3754	-748
1066	-3099
1066	-2773
3754	-905
2410	-920
3755	-194
7787	-1211
3755	-7331
5099	-5346
6443	-6433
1067	-1398
2411	-8456
2411	-7465
5099	-3454
7787	-7558
7787	-523
2411	-8619
7787	-4089
5099	-5611
3755	-5628
2411	-7656
7787	-6671
7787	-1644
2411	-8727
3755	-3892
5099	-868
6443	-7965
2411	-3948
1067	-5018
2411	-9057
3756	-1109
3756	-3036
5100	-2244
3756	-7371
3756	-6376
1068	-1352
3756	-7095
7788	-6462
7788	-5483
3756	-444
3756	-3473
3756	-7532
2412	-3558
7788	-539
3756	-7611
3756	-7658
1068	-4651
6444	-7694
3756	-646
7788	-650
3756	-7765
3756	-71
6444	-1745
6444	-2778
1068	-769
7788	-788
3756	-5829
3756	-801
3756	-2831
6444	-908
3756	-926
1068	-1959
